street_address,city,state,zipCode,latitude,longitude,beds,rent_price/month,listed_date,property_link
"For Rent - 255 E 176th St, Bronx, NY",Bronx,NY,10457,40.847603,-73.90457,1,"$1,734+",4 days ago,https://www.zillow.com/b/255-e-176th-st-bronx-ny-5ZdnYK/
"Apartment for rent - 2370 Pacific St #3C, Brooklyn, NY 11233",Brooklyn,NY,11233,40.67507,-73.906906,0,$2100.0,5 days ago,https://www.zillow.com/homedetails/2370-Pacific-St-3C-Brooklyn-NY-11233/2059142249_zpid/
"Apartment for rent - 118 E 116th St #3R, New York, NY 10029",New York,NY,10029,40.79866,-73.94244,2,$2450.0,4 days ago,https://www.zillow.com/homedetails/118-E-116th-St-3R-New-York-NY-10029/2059136317_zpid/
"Apartment for rent - 3016 Clarendon Rd #2, Brooklyn, NY 11226",Brooklyn,NY,11226,40.643044,-73.94813,4,$3049.0,3 days ago,https://www.zillow.com/homedetails/3016-Clarendon-Rd-2-Brooklyn-NY-11226/2072158677_zpid/
"Apartment for rent - 840 Ocean Ave #1D, Brooklyn, NY 11226",Brooklyn,NY,11226,40.641994,-73.95948,1,$1900.0,2 days ago,https://www.zillow.com/homedetails/840-Ocean-Ave-1D-Brooklyn-NY-11226/2059111868_zpid/
"Apartment for rent - 6485 Saunders St APT C9, Rego Park, NY 11374",Rego Park,NY,11374,40.72854,-73.86075,1,$1750.0,23 hours ago,https://www.zillow.com/homedetails/6485-Saunders-St-APT-C9-Rego-Park-NY-11374/2086388133_zpid/
"Apartment for rent - 2325 Foster Ave APT D5, Brooklyn, NY 11210",Brooklyn,NY,11210,40.63816,-73.955154,2,$2599.0,3 days ago,https://www.zillow.com/homedetails/2325-Foster-Ave-APT-D5-Brooklyn-NY-11210/2059113583_zpid/
"For Rent - 2484 Bedford Ave, Brooklyn, NY",Brooklyn,NY,11226,40.643074,-73.954865,3,"$3,100+",5 days ago,https://www.zillow.com/b/2484-bedford-ave-brooklyn-ny-97d3TG/
"Apartment for rent - 88-35 164th St #4NS, Jamaica, NY 11432",Jamaica,NY,11432,40.7081,-73.797134,1,$1793.0,4 days ago,https://www.zillow.com/homedetails/88-35-164th-St-4NS-Jamaica-NY-11432/2059133240_zpid/
"Apartment for rent - 853 Macy Pl APT 5G, Bronx, NY 10455",Bronx,NY,10455,40.81866,-73.90166,3,$2900.0,2 days ago,https://www.zillow.com/homedetails/853-Macy-Pl-APT-5G-Bronx-NY-10455/119908027_zpid/
"For Rent - 1710 Newkirk Ave, Brooklyn, NY",Brooklyn,NY,11226,40.636307,-73.9611,1,"$2,150+",7 days ago,https://www.zillow.com/b/1710-newkirk-ave-brooklyn-ny-4M5P/
"Apartment for rent - 1250 Morris Ave APT 1B, Bronx, NY 10456",Bronx,NY,10456,40.834316,-73.913124,1,$1695.0,3 days ago,https://www.zillow.com/homedetails/1250-Morris-Ave-APT-1B-Bronx-NY-10456/2096475124_zpid/
"Apartment for rent - 1269 Herkimer St #4L, Brooklyn, NY 11233",Brooklyn,NY,11233,40.677788,-73.91145,3,$2949.0,5 days ago,https://www.zillow.com/homedetails/1269-Herkimer-St-4L-Brooklyn-NY-11233/2066600029_zpid/
"For Rent - 1694 Pacific St, Brooklyn, NY",Brooklyn,NY,11213,40.67647,-73.93254,2/3,"$2,900+/$3,100+",17 days ago,https://www.zillow.com/b/1694-pacific-st-brooklyn-ny-3SzT/
"Apartment for rent - 1062 Clay Ave APT 3, Bronx, NY 10456",Bronx,NY,10456,40.829025,-73.91221,1,$2000.0,2 days ago,https://www.zillow.com/homedetails/1062-Clay-Ave-APT-3-Bronx-NY-10456/2059108514_zpid/
"For Rent - 306 W 142nd St, New York, NY",New York,NY,10030,40.820976,-73.94405,1/2,"$2,395+/$2,995+",3 days ago,https://www.zillow.com/b/306-w-142nd-st-new-york-ny-9PMJfM/
"Apartment for rent - (undisclosed Address), Bronx, NY 10469",Bronx,NY,10469,,,3,$2500.0,2 days ago,https://www.zillow.com/homedetails/Bronx-NY-10469/2059108966_zpid/
"Apartment for rent - 221 Schenectady Ave #2, Brooklyn, NY 11213",Brooklyn,NY,11213,40.67127,-73.933365,4,$3195.0,Open: Tue. 9am-7:30pm,https://www.zillow.com/homedetails/221-Schenectady-Ave-2-Brooklyn-NY-11213/2059784194_zpid/
"Apartment for rent - 459 E 135th St #3B, Bronx, NY 10454",Bronx,NY,10454,40.806526,-73.92214,3,$2550.0,3 days ago,https://www.zillow.com/homedetails/459-E-135th-St-3B-Bronx-NY-10454/2079063182_zpid/
"Apartment for rent - 89 Crooke Ave APT 3A, Brooklyn, NY 11226",Brooklyn,NY,11226,40.653065,-73.9626,1,$2165.0,5 days ago,https://www.zillow.com/homedetails/89-Crooke-Ave-APT-3A-Brooklyn-NY-11226/2100146823_zpid/
"Apartment for rent - 3013 Newkirk Ave APT 1, Brooklyn, NY 11226",Brooklyn,NY,11226,40.640266,-73.94771,3,$2650.0,4 days ago,https://www.zillow.com/homedetails/3013-Newkirk-Ave-APT-1-Brooklyn-NY-11226/2110254337_zpid/
"For Rent - 780 Dawson St, Bronx, NY",Bronx,NY,10455,40.817406,-73.89964,2,"$2,200+",4 days ago,"https://www.zillow.com/b/780-Dawson-St-Bronx-NY/40.817406,-73.89964_ll/"
"Apartment for rent - 410 Lenox Ave APT 1R, New York, NY 10037",New York,NY,10037,40.811256,-73.94295,1,$2200.0,4 days ago,https://www.zillow.com/homedetails/410-Lenox-Ave-APT-1R-New-York-NY-10037/2119561875_zpid/
"Apartment for rent - 3356 Baychester Ave APT 3, Bronx, NY 10475",Bronx,NY,10475,40.878426,-73.83676,3,$2500.0,2 days ago,https://www.zillow.com/homedetails/3356-Baychester-Ave-APT-3-Bronx-NY-10475/2060363230_zpid/
"Apartment for rent - 94 Ralph Ave APT 4L, Brooklyn, NY 11221",Brooklyn,NY,11221,40.686783,-73.92379,2,$2295.0,3 days ago,https://www.zillow.com/homedetails/94-Ralph-Ave-APT-4L-Brooklyn-NY-11221/2111104190_zpid/
"Apartment for rent - 145 Utica Ave APT 3B, Brooklyn, NY 11213",Brooklyn,NY,11213,40.673832,-73.93038,2,$2500.0,Open: Tue. 9:45am-7:30pm,https://www.zillow.com/homedetails/145-Utica-Ave-APT-3B-Brooklyn-NY-11213/2146594675_zpid/
"Apartment for rent - (undisclosed Address), Bronx, NY 10457",Bronx,NY,10457,,,1,$1899.0,5 days ago,https://www.zillow.com/homedetails/Bronx-NY-10457/2082235199_zpid/
"For Rent - 375 Pleasant Ave, New York, NY",New York,NY,10035,40.797516,-73.931595,2,"$2,200+",6 days ago,https://www.zillow.com/b/375-pleasant-ave-new-york-ny-2HvV/
"Apartment for rent - 1322 Prospect Pl APT 2D, Brooklyn, NY 11213",Brooklyn,NY,11213,40.67309,-73.93265,2,$2495.0,4 days ago,https://www.zillow.com/homedetails/1322-Prospect-Pl-APT-2D-Brooklyn-NY-11213/2097500826_zpid/
"For Rent - 65-50 Austin St, Rego Park, NY",Rego Park,NY,11374,40.725536,-73.85964,1/2,"$1,850+/$2,100+",3 days ago,https://www.zillow.com/b/65-38-austin-st-rego-park-ny-BT4ZGY/
"Apartment for rent - 213 Saint Anns Ave APT 2N, Bronx, NY 10454",Bronx,NY,10454,40.80642,-73.91811,3,$3150.0,7 days ago,https://www.zillow.com/homedetails/213-Saint-Anns-Ave-APT-2N-Bronx-NY-10454/2098797137_zpid/
"Apartment for rent - 518 Sheffield Ave APT 2F, Brooklyn, NY 11207",Brooklyn,NY,11207,40.66411,-73.89517,2,$2500.0,10 days ago,https://www.zillow.com/homedetails/518-Sheffield-Ave-APT-2F-Brooklyn-NY-11207/2059278611_zpid/
"For Rent - 3436 Kingsbridge Ave, Bronx, NY",Bronx,NY,10463,40.883175,-73.9029,1/2,"$2,250+/$2,875+",5 days ago,"https://www.zillow.com/b/3436-Kingsbridge-Ave-Bronx-NY/40.883175,-73.9029_ll/"
"Apartment for rent - 7505 113th St APT 4N, Forest Hills, NY 11375",Forest Hills,NY,11375,40.7193,-73.835464,0,$2100.0,3 days ago,https://www.zillow.com/homedetails/7505-113th-St-APT-4N-Forest-Hills-NY-11375/2095329000_zpid/
"Apartment for rent - 417 Miller Ave FLOOR 1, Brooklyn, NY 11207",Brooklyn,NY,11207,40.6706,-73.89041,1,$2195.0,5 days ago,https://www.zillow.com/homedetails/417-Miller-Ave-FLOOR-1-Brooklyn-NY-11207/2059153715_zpid/
"Apartment for rent - 391 New Jersey Ave #3, Brooklyn, NY 11207",Brooklyn,NY,11207,40.669895,-73.894035,3,$2300.0,3 days ago,https://www.zillow.com/homedetails/391-New-Jersey-Ave-3-Brooklyn-NY-11207/2061651746_zpid/
"Apartment for rent - 880 Saint Nicholas Ave APT 44, New York, NY 10032",New York,NY,10032,40.829906,-73.94137,3,$3250.0,4 days ago,https://www.zillow.com/homedetails/880-Saint-Nicholas-Ave-APT-44-New-York-NY-10032/2059137239_zpid/
"For Rent - 1148 Rogers Ave, Brooklyn, NY",Brooklyn,NY,11226,40.641903,-73.95184,3,"$2,799+",5 days ago,https://www.zillow.com/b/1148-rogers-ave-brooklyn-ny-4LmF/
"Apartment for rent - 1347 Greene Ave APT 3F, Brooklyn, NY 11237",Brooklyn,NY,11237,40.69981,-73.9182,2,$2595.0,Open: Tue. 6-6:45pm,https://www.zillow.com/homedetails/1347-Greene-Ave-APT-3F-Brooklyn-NY-11237/2100523078_zpid/
"For Rent - 34-21 77th St, Jackson Heights, NY",Jackson Heights,NY,11372,40.752407,-73.88938,0/1,"$1,695+/$1,950+",3 days ago,https://www.zillow.com/b/34-21-77th-st-jackson-heights-ny-BTqtZC/
"For Rent - 1565 New York Ave, Brooklyn, NY",Brooklyn,NY,11210,40.634647,-73.9446,0/2,"$1,950+/$2,500+",7 days ago,https://www.zillow.com/b/1565-new-york-ave-brooklyn-ny-97bh4k/
"Apartment for rent - 148 Linden Blvd APT 1, Brooklyn, NY 11226",Brooklyn,NY,11226,40.65215,-73.953224,2,$2295.0,4 days ago,https://www.zillow.com/homedetails/148-Linden-Blvd-APT-1-Brooklyn-NY-11226/2097214621_zpid/
"Apartment for rent - 44-11 Macnish St #2G, Elmhurst, NY 11373",Elmhurst,NY,11373,40.742336,-73.87988,2,$2600.0,9 hours ago,https://www.zillow.com/homedetails/44-11-Macnish-St-2G-Elmhurst-NY-11373/2078223747_zpid/
"For Rent - 413 Bay Ridge Ave, Brooklyn, NY",Brooklyn,NY,11220,40.634594,-74.02292,1/2,"$2,200+/$2,400+",12 days ago,"https://www.zillow.com/b/413-Bay-Ridge-Ave-Brooklyn-NY/40.634594,-74.02292_ll/"
"For Rent - 401 E 21st St, Brooklyn, NY",Brooklyn,NY,11226,40.644474,-73.95862,2,"$2,375+",7 days ago,https://www.zillow.com/b/401-e-21st-st-brooklyn-ny-5fKWG3/
"Apartment for rent - 1433 Lincoln Pl #4C, Brooklyn, NY 11213",Brooklyn,NY,11213,40.669846,-73.92911,3,$3100.0,4 days ago,https://www.zillow.com/homedetails/1433-Lincoln-Pl-4C-Brooklyn-NY-11213/2073568098_zpid/
"Apartment for rent - 3912 Fillmore Ave FLOOR 1, Brooklyn, NY 11234",Brooklyn,NY,11234,40.61282,-73.93044,2,$2200.0,2 days ago,https://www.zillow.com/homedetails/3912-Fillmore-Ave-FLOOR-1-Brooklyn-NY-11234/2060804671_zpid/
"Apartment for rent - 4617 11th Ave FLOOR 1, Brooklyn, NY 11219",Brooklyn,NY,11219,40.638893,-73.99493,1,$2000.0,18 hours ago,https://www.zillow.com/homedetails/4617-11th-Ave-FLOOR-1-Brooklyn-NY-11219/2066665892_zpid/
"Apartment for rent - 582 Mac Donough St #2F, Brooklyn, NY 11233",Brooklyn,NY,11233,40.683235,-73.92326,0,$2150.0,6 days ago,https://www.zillow.com/homedetails/582-Mac-Donough-St-2F-Brooklyn-NY-11233/2059246905_zpid/
"For Rent - 71-04 68th St, Ridgewood, NY",Ridgewood,NY,11385,40.70337,-73.88555,3,"$2,400+",3 days ago,https://www.zillow.com/b/71-04-68th-st-ridgewood-ny-CGMX6f/
"For Rent - 2080 Grand Concourse, Bronx, NY",Bronx,NY,10457,40.853584,-73.902115,2,"$2,295+",17 days ago,https://www.zillow.com/b/2080-grand-concourse-bronx-ny-2XxQ/
"Apartment for rent - 2676 Grand Concourse APT 4D, Bronx, NY 10458",Bronx,NY,10458,40.866528,-73.893394,2,$2395.0,1 day ago,https://www.zillow.com/homedetails/2676-Grand-Concourse-APT-4D-Bronx-NY-10458/2091648495_zpid/
"Apartment for rent - 150-47 72nd Rd #3G, Flushing, NY 11367",Flushing,NY,11367,40.727917,-73.81554,2,$2300.0,4 days ago,https://www.zillow.com/homedetails/150-47-72nd-Rd-3G-Flushing-NY-11367/2059137236_zpid/
"Apartment for rent - 465 Ocean Ave APT 4D, Brooklyn, NY 11226",Brooklyn,NY,11226,40.651466,-73.960915,1,$2150.0,4 days ago,https://www.zillow.com/homedetails/465-Ocean-Ave-APT-4D-Brooklyn-NY-11226/2101511170_zpid/
"Apartment for rent - 351 E 26th St #1C, Brooklyn, NY 11226",Brooklyn,NY,11226,40.641712,-73.952194,3,$3100.0,4 days ago,https://www.zillow.com/homedetails/351-E-26th-St-1C-Brooklyn-NY-11226/2070349819_zpid/
"For Rent - 3311 Nostrand Ave, Brooklyn, NY",Brooklyn,NY,11229,40.603394,-73.94246,0/1,"$1,625+/$2,000+",3 days ago,https://www.zillow.com/b/3311-nostrand-ave-brooklyn-ny-C3YxmC/
"Apartment for rent - 600 W 141st St APT 21, New York, NY 10031",New York,NY,10031,40.82396,-73.95273,4,$3450.0,20 days ago,https://www.zillow.com/homedetails/600-W-141st-St-APT-21-New-York-NY-10031/2083466260_zpid/
"Apartment for rent - 212 Linden Blvd #2D, Brooklyn, NY 11226",Brooklyn,NY,11226,40.65227,-73.951,1,$2205.0,5 days ago,https://www.zillow.com/homedetails/212-Linden-Blvd-2D-Brooklyn-NY-11226/2066582007_zpid/
"Apartment for rent - 2019 Union St #3D, Brooklyn, NY 11212",Brooklyn,NY,11212,40.66694,-73.92144,3,$3000.0,5 days ago,https://www.zillow.com/homedetails/2019-Union-St-3D-Brooklyn-NY-11212/2059142248_zpid/
"For Rent - 346 Gates Ave, Brooklyn, NY",Brooklyn,NY,11216,40.685738,-73.95274,2/3,"$2,950+/$2,850+",4 days ago,https://www.zillow.com/b/346-gates-ave-brooklyn-ny-3crm/
"Apartment for rent - 45 Wadsworth Ter APT 1B, New York, NY 10040",New York,NY,10040,40.85601,-73.9319,1,$1750.0,3 days ago,https://www.zillow.com/homedetails/45-Wadsworth-Ter-APT-1B-New-York-NY-10040/2059112398_zpid/
"For Rent - 2085 Morris Ave, Bronx, NY",Bronx,NY,10453,40.854237,-73.90477,2,"$2,395+",19 days ago,https://www.zillow.com/b/2085-morris-ave-bronx-ny-5YDgLc/
"Apartment for rent - 349 E 119th St APT 1A, New York, NY 10035",New York,NY,10035,40.798344,-73.93437,2,$2400.0,4 days ago,https://www.zillow.com/homedetails/349-E-119th-St-APT-1A-New-York-NY-10035/2095814530_zpid/
"Apartment for rent - 71-66 69th St #6C, Ridgewood, NY 11385",Ridgewood,NY,11385,40.70216,-73.883095,1,$1680.0,2 days ago,https://www.zillow.com/homedetails/71-66-69th-St-6C-Ridgewood-NY-11385/2059107749_zpid/
"Apartment for rent - 567 Decatur St #4R, Brooklyn, NY 11233",Brooklyn,NY,11233,40.68316,-73.92057,1,$2250.0,3 days ago,https://www.zillow.com/homedetails/567-Decatur-St-4R-Brooklyn-NY-11233/2069967655_zpid/
"Apartment for rent - 467 Monroe St #3F, Brooklyn, NY 11221",Brooklyn,NY,11221,40.6871,-73.9384,3,$3350.0,Open: Thu. 8am-8:45pm,https://www.zillow.com/homedetails/467-Monroe-St-3F-Brooklyn-NY-11221/2059154327_zpid/
"For Rent - 250 W 100th St, New York, NY",New York,NY,10025,40.79738,-73.97056,0/1,"$2,300+/$3,000+",5 days ago,https://www.zillow.com/b/250-w-100th-st-new-york-ny-5XjKjt/
"Apartment for rent - 340 E 93rd St APT 16D, New York, NY 10128",New York,NY,10128,40.781307,-73.94651,1,$3300.0,14 hours ago,https://www.zillow.com/homedetails/340-E-93rd-St-APT-16D-New-York-NY-10128/72532775_zpid/
"Apartment for rent - 700 Chauncey St #2, Brooklyn, NY 11207",Brooklyn,NY,11207,40.68451,-73.90786,2,$2400.0,Open: Tue. 6-7pm,https://www.zillow.com/homedetails/700-Chauncey-St-2-Brooklyn-NY-11207/2072341626_zpid/
"Apartment for rent - 2746 Fulton St #4B, Brooklyn, NY 11207",Brooklyn,NY,11207,40.67758,-73.893196,2,$2700.0,14 days ago,https://www.zillow.com/homedetails/2746-Fulton-St-4B-Brooklyn-NY-11207/2080179604_zpid/
"For Rent - 30 Park Ter E, New York, NY",New York,NY,10034,40.86984,-73.91703,0/1,"$1,916+/$2,625+",10 days ago,https://www.zillow.com/b/30-park-ter-e-new-york-ny-5j9FjN/
"Apartment for rent - (undisclosed Address), Ridgewood, NY 11385",Ridgewood,NY,11385,,,2,$1900.0,2 days ago,https://www.zillow.com/homedetails/Ridgewood-NY-11385/2065763561_zpid/
"Apartment for rent - 642 E 2nd St #CC5, Brooklyn, NY 11218",Brooklyn,NY,11218,40.63523,-73.977135,2,$2250.0,3 days ago,https://www.zillow.com/homedetails/642-E-2nd-St-CC5-Brooklyn-NY-11218/2059117083_zpid/
"Apartment for rent - 253 Patchen Ave #2, Brooklyn, NY 11233",Brooklyn,NY,11233,40.682625,-73.9257,4,$2800.0,7 days ago,https://www.zillow.com/homedetails/253-Patchen-Ave-2-Brooklyn-NY-11233/2059262762_zpid/
"Apartment for rent - 7548 Parsons Blvd #2F, Flushing, NY 11366",Flushing,NY,11366,40.72503,-73.811195,2,$2500.0,2 days ago,https://www.zillow.com/homedetails/7548-Parsons-Blvd-2F-Flushing-NY-11366/245398430_zpid/
"Apartment for rent - 1366 E 3rd St APT A6, Brooklyn, NY 11230",Brooklyn,NY,11230,40.617134,-73.97274,2,$2200.0,2 days ago,https://www.zillow.com/homedetails/1366-E-3rd-St-APT-A6-Brooklyn-NY-11230/2062707583_zpid/
"For Rent - 1096 De Kalb Ave, Brooklyn, NY",Brooklyn,NY,11221,40.69923,-73.924774,1/3/4,"$2,400+/$3,299+/$3,900+",3 days ago,https://www.zillow.com/b/1096-de-kalb-ave-brooklyn-ny-BSqzFn/
"For Rent - 1884 Broadway, Brooklyn, NY",Brooklyn,NY,11207,40.680447,-73.90665,1/2/3/4/6,"$2,369+/$2,551+/$3,638+/$3,596+/$6,092+",17 days ago,https://www.zillow.com/b/1884-broadway-brooklyn-ny-5vGSmq/
"Apartment for rent - 2 Arden St #610A, New York, NY 10040",New York,NY,10040,40.86098,-73.92652,3,$2500.0,4 days ago,https://www.zillow.com/homedetails/2-Arden-St-610A-New-York-NY-10040/2059138035_zpid/
"Apartment for rent - 4044 Barnes Ave FLOOR 2, Bronx, NY 10466",Bronx,NY,10466,40.88882,-73.856186,1,$2000.0,4 days ago,https://www.zillow.com/homedetails/4044-Barnes-Ave-FLOOR-2-Bronx-NY-10466/2059271076_zpid/
"Apartment for rent - 178-10 Wexford Ter #4F, Jamaica, NY 11432",Jamaica,NY,11432,40.71302,-73.78534,1,$1995.0,6 days ago,https://www.zillow.com/homedetails/178-10-Wexford-Ter-4F-Jamaica-NY-11432/2059252468_zpid/
"Apartment for rent - 84-12 126th St #3L, Kew Gardens, NY 11415",Kew Gardens,NY,11415,40.70728,-73.826164,0,$1700.0,4 days ago,https://www.zillow.com/homedetails/84-12-126th-St-3L-Kew-Gardens-NY-11415/2059140041_zpid/
"For Rent - 254 Seaman Ave, New York, NY",New York,NY,10034,40.87204,-73.91836,1,"$2,150+",12 days ago,https://www.zillow.com/b/254-seaman-ave-new-york-ny-2N9b/
"Apartment for rent - 1503 Gates Ave APT 2F, Brooklyn, NY 11237",Brooklyn,NY,11237,40.69862,-73.9134,3,$2932.0,4 days ago,https://www.zillow.com/homedetails/1503-Gates-Ave-APT-2F-Brooklyn-NY-11237/2103283438_zpid/
"Apartment for rent - 94-16 34th Rd #C1, Jackson Heights, NY 11372",Jackson Heights,NY,11372,40.753696,-73.873116,1,$2199.0,11 days ago,https://www.zillow.com/homedetails/94-16-34th-Rd-C1-Jackson-Heights-NY-11372/2059302603_zpid/
"For Rent - 435 E 142nd St, Bronx, NY",Bronx,NY,10454,40.81132,-73.91967,0,"$1,695+",5 days ago,"https://www.zillow.com/b/435-E-142nd-St-Bronx-NY/40.81132,-73.91967_ll/"
"Apartment for rent - 90 William St APT 9H, New York, NY 10038",New York,NY,10038,40.70808,-74.00747,1,$4200.0,3 days ago,https://www.zillow.com/homedetails/90-William-St-APT-9H-New-York-NY-10038/97533160_zpid/
"Apartment for rent - 2211 E 2nd St FLOOR 1, Brooklyn, NY 11223",Brooklyn,NY,11223,40.595478,-73.968956,1,$1800.0,1 day ago,https://www.zillow.com/homedetails/2211-E-2nd-St-FLOOR-1-Brooklyn-NY-11223/2059308807_zpid/
"Apartment for rent - 8411 Lander St APT 19, Jamaica, NY 11435",Jamaica,NY,11435,40.713345,-73.815575,1,$1885.0,2 days ago,https://www.zillow.com/homedetails/8411-Lander-St-APT-19-Jamaica-NY-11435/2100459862_zpid/
"Apartment for rent - 823 Lexington Ave #2, Brooklyn, NY 11221",Brooklyn,NY,11221,40.690445,-73.92779,3,$3200.0,6 days ago,https://www.zillow.com/homedetails/823-Lexington-Ave-2-Brooklyn-NY-11221/2059247350_zpid/
"Apartment for rent - 985 Ocean Ave APT 4A, Brooklyn, NY 11226",Brooklyn,NY,11226,40.638584,-73.95861,2,$2350.0,5 days ago,https://www.zillow.com/homedetails/985-Ocean-Ave-APT-4A-Brooklyn-NY-11226/2098048473_zpid/
"Apartment for rent - 11-05 30th Rd #703, Astoria, NY 11102",Astoria,NY,11102,40.771053,-73.93393,1,$3195.0,5 days ago,https://www.zillow.com/homedetails/11-05-30th-Rd-703-Astoria-NY-11102/2059162379_zpid/
"For Rent - 86-57 Midland Pkwy, Jamaica, NY",Jamaica,NY,11432,40.714893,-73.782845,2,"$2,306+",11 days ago,https://www.zillow.com/b/86-57-midland-pkwy-jamaica-ny-BTfbRY/
"Apartment for rent - 133-05 Sutter Ave #2, South Ozone Park, NY 11420",South Ozone Park,NY,11420,40.672466,-73.805115,2,$2500.0,5 days ago,https://www.zillow.com/homedetails/133-05-Sutter-Ave-2-South-Ozone-Park-NY-11420/2059145239_zpid/
"For Rent - 413 57th St, Brooklyn, NY",Brooklyn,NY,11220,40.64243,-74.016,2,"$2,600+",11 days ago,https://www.zillow.com/b/413-57th-st-brooklyn-ny-3J8G/
"For Rent - 2001 Nostrand Ave, Brooklyn, NY",Brooklyn,NY,11210,40.63678,-73.94775,1/2,"$2,500+/$2,800+",10 days ago,https://www.zillow.com/b/2001-nostrand-ave-brooklyn-ny-4J6J/
"Apartment for rent - 417 Kosciuszko St #1, Brooklyn, NY 11221",Brooklyn,NY,11221,40.692398,-73.937904,3,$3250.0,Open: Tue. 9:45am-3:45pm,https://www.zillow.com/homedetails/417-Kosciuszko-St-1-Brooklyn-NY-11221/2069493643_zpid/
"Apartment for rent - 420 42nd St APT 4B, Brooklyn, NY 11232",Brooklyn,NY,11232,40.65042,-74.0075,1,$1995.0,2 days ago,https://www.zillow.com/homedetails/420-42nd-St-APT-4B-Brooklyn-NY-11232/89072114_zpid/
"For Rent - 1368 Sheridan Ave, Bronx, NY",Bronx,NY,10456,40.837753,-73.91283,1/3,"$1,850+/$2,595+",5 days ago,https://www.zillow.com/b/1368-sheridan-ave-bronx-ny-97TDLW/
"For Rent - 9508 120th St, South Richmond Hill, NY",South Richmond Hill,NY,11419,40.69233,-73.826324,3,"$2,500+",4 days ago,"https://www.zillow.com/b/9508-120th-St-South-Richmond-Hill-NY/40.69233,-73.826324_ll/"
"Apartment for rent - 192 Utica Ave #2C, Brooklyn, NY 11213",Brooklyn,NY,11213,40.67218,-73.93111,4,$2995.0,5 days ago,https://www.zillow.com/homedetails/192-Utica-Ave-2C-Brooklyn-NY-11213/2067531830_zpid/
"Apartment for rent - 42-18 147th St #2, Flushing, NY 11355",Flushing,NY,11355,40.759148,-73.81713,1,$2200.0,5 days ago,https://www.zillow.com/homedetails/42-18-147th-St-2-Flushing-NY-11355/2059142281_zpid/
"Apartment for rent - 1757 Brooklyn Ave APT 2A, Brooklyn, NY 11210",Brooklyn,NY,11210,40.630177,-73.94156,2,$2599.0,6 days ago,https://www.zillow.com/homedetails/1757-Brooklyn-Ave-APT-2A-Brooklyn-NY-11210/2061504503_zpid/
"For Rent - 12 Verona Pl, Brooklyn, NY",Brooklyn,NY,11216,40.68093,-73.94793,1/2,"$2,500+/$2,900+",5 days ago,https://www.zillow.com/b/12-verona-pl-brooklyn-ny-97cCXX/
"Apartment for rent - 283 Albany Ave #5C, Brooklyn, NY 11213",Brooklyn,NY,11213,40.67061,-73.939,3,$3100.0,5 days ago,https://www.zillow.com/homedetails/283-Albany-Ave-5C-Brooklyn-NY-11213/2100224979_zpid/
"Apartment for rent - 2159 5th Ave #5, New York, NY 10037",New York,NY,10037,40.810654,-73.938934,2,$2275.0,4 days ago,https://www.zillow.com/homedetails/2159-5th-Ave-5-New-York-NY-10037/2110748434_zpid/
"Apartment for rent - 479 W 146th St #7A, New York, NY 10031",New York,NY,10031,40.82566,-73.94653,3,$2475.0,4 days ago,https://www.zillow.com/homedetails/479-W-146th-St-7A-New-York-NY-10031/2063263342_zpid/
"For Rent - 664 Rutland Rd, Brooklyn, NY",Brooklyn,NY,11203,40.660015,-73.93866,2/3,"$2,600+/$2,750+",3 days ago,https://www.zillow.com/b/664-rutland-rd-brooklyn-ny-97b3Tw/
"Apartment for rent - 8659 18th Ave, Brooklyn, NY 11214",Brooklyn,NY,11214,40.60597,-74.00364,3,$3000.0,1 day ago,https://www.zillow.com/homedetails/8659-18th-Ave-Brooklyn-NY-11214/30712137_zpid/
"Apartment for rent - 250 Lenox Rd #2A, Brooklyn, NY 11226",Brooklyn,NY,11226,40.65374,-73.95113,2,$2699.0,3 days ago,https://www.zillow.com/homedetails/250-Lenox-Rd-2A-Brooklyn-NY-11226/2071973958_zpid/
"Apartment for rent - 516 W 162nd St #2, New York, NY 10032",New York,NY,10032,40.836227,-73.940926,1,$2150.0,4 days ago,https://www.zillow.com/homedetails/516-W-162nd-St-2-New-York-NY-10032/2059141411_zpid/
"Apartment for rent - 376 Cornelia St #2, Brooklyn, NY 11237",Brooklyn,NY,11237,40.696583,-73.90889,4,$3100.0,6 days ago,https://www.zillow.com/homedetails/376-Cornelia-St-2-Brooklyn-NY-11237/2105097606_zpid/
"Apartment for rent - 182-16 141st Ave #1, Springfield Gardens, NY 11413",Springfield Gardens,NY,11413,40.67077,-73.761,2,$2100.0,3 days ago,https://www.zillow.com/homedetails/182-16-141st-Ave-1-Springfield-Gardens-NY-11413/2059116751_zpid/
"Apartment for rent - 3 W 36th St APT 8E, New York, NY 10018",New York,NY,10018,40.75018,-73.98412,0,$3525.0,12 days ago,https://www.zillow.com/homedetails/3-W-36th-St-APT-8E-New-York-NY-10018/2106757463_zpid/
"For Rent - 83-43 118th St, Kew Gardens, NY",Kew Gardens,NY,11415,40.70581,-73.83423,2,"$2,300+",4 days ago,https://www.zillow.com/b/83-43-118th-st-kew-gardens-ny-9gn3xg/
"Apartment for rent - 576 Van Siclen Ave UNIT 2, Brooklyn, NY 11207",Brooklyn,NY,11207,40.665382,-73.88866,3,$2400.0,4 days ago,https://www.zillow.com/homedetails/576-Van-Siclen-Ave-UNIT-2-Brooklyn-NY-11207/2143351202_zpid/
