street_address,city,state,zipCode,latitude,longitude,beds,sold_price,sold_date,property_link
88-29 202nd Street,Hollis,NY,11423,,,3.0,$642000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/88-29-202nd-St-Hollis-NY-11423/2061600060_zpid/
5136 30th Avenue UNIT 4E,Woodside,NY,11377,,,1.0,$302000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/5136-30th-Ave-APT-4E-Woodside-NY-11377/2061757490_zpid/
156-36 78th St #62,Howard Beach,NY,11414,40.66096,-73.85517,4.0,$899900.0,Sold 02/15/2023,https://www.zillow.com/homedetails/156-36-78th-St-62-Howard-Beach-NY-11414/2061886747_zpid/
61 Jane St #2/3D,New York,NY,10014,,,,$5450000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/61-Jane-St-2-3D-New-York-NY-10014/2062235464_zpid/
28-12 43rd St,Astoria,NY,11103,,,,$1150000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/28-12-43rd-St-Astoria-NY-11103/2062947779_zpid/
68-20 Selfridge Street UNIT 3F,Forest Hills,NY,11375,,,1.0,$325000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/68-20-Selfridge-St-3F-Forest-Hills-NY-11375/2063083647_zpid/
440 Underhill Ave,Bronx,NY,10473,40.81452,-73.85821,3.0,$1190000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/440-Underhill-Ave-Bronx-NY-10473/2067454563_zpid/
76-06 Springfield Boulevard UNIT Lower,Oakland Gardens,NY,11364,,,2.0,$320000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/76-6-Springfield-Blvd-Oakland-Gardens-NY-11364/2070585130_zpid/
52-26 Douglaston Parkway,Little Neck,NY,11362,,,2.0,$1180000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/52-26-Douglaston-Pkwy-Little-Neck-NY-11362/2072172507_zpid/
174-30 127th Avenue,Jamaica,NY,11434,40.680763,-73.76844,1.0,$422000.0,Sold 02/15/2023,https://www.zillow.com/homedetails/174-30-127th-Ave-Jamaica-NY-11434/2080687127_zpid/
641 Faile St,Bronx,NY,10474,40.813484,-73.88651,,$830000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/641-Faile-St-Bronx-NY-10474/29781295_zpid/
653 Jefferson Place,Bronx,NY,10456,40.83331,-73.89915,3.0,$470000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/653-Jefferson-Pl-Bronx-NY-10456/29782936_zpid/
1828 Clinton Ave,Bronx,NY,10457,40.84263,-73.891815,,$600000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1828-Clinton-Ave-Bronx-NY-10457/29783064_zpid/
5 Metropolitan Oval APT 11H,Bronx,NY,10462,40.839058,-73.86007,,$190000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/5-Metropolitan-Oval-APT-11H-Bronx-NY-10462/29807567_zpid/
1725 Purdy St APT 5A,Bronx,NY,10462,40.84057,-73.85886,,$127883.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1725-Purdy-St-APT-5A-Bronx-NY-10462/29809849_zpid/
1018 E 231st Street,Bronx,NY,10466,40.888817,-73.84877,4.0,$640000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1018-E-231st-St-Bronx-NY-10466/29833715_zpid/
3673 E Tremont Ave #A,Bronx,NY,10465,40.827656,-73.82282,2.0,$600000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3673-E-Tremont-Ave-A-Bronx-NY-10465/29844935_zpid/
191 Tier St,Bronx,NY,10464,40.84901,-73.784996,2.0,$550000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/191-Tier-St-Bronx-NY-10464/29851005_zpid/
392 5th Ave,Brooklyn,NY,11215,40.670853,-73.98524,4.0,$2100000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/392-5th-Ave-Brooklyn-NY-11215/30584233_zpid/
2273 Pacific St,Brooklyn,NY,11233,40.675735,-73.91035,4.0,$660000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2273-Pacific-St-Brooklyn-NY-11233/30598127_zpid/
684 Monroe St,Brooklyn,NY,11221,40.68767,-73.929375,4.0,$960000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/684-Monroe-St-Brooklyn-NY-11221/30603767_zpid/
733 Putnam Ave,Brooklyn,NY,11221,40.68632,-73.93215,,$1410000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/733-Putnam-Ave-Brooklyn-NY-11221/30603998_zpid/
1401 Hancock St,Brooklyn,NY,11237,40.695854,-73.907974,3.0,$3668000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1401-Hancock-St-Brooklyn-NY-11237/30629275_zpid/
103 Hemlock St,Brooklyn,NY,11208,40.687565,-73.87176,4.0,$775000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/103-Hemlock-St-Brooklyn-NY-11208/30641656_zpid/
408 Lincoln Ave,Brooklyn,NY,11208,40.68,-73.86861,,$860000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/408-Lincoln-Ave-Brooklyn-NY-11208/30644372_zpid/
19 Louisiana Ave,Brooklyn,NY,11207,40.658867,-73.89591,,$365750.0,Sold 02/14/2023,https://www.zillow.com/homedetails/19-Louisiana-Ave-Brooklyn-NY-11207/30646495_zpid/
229 E 54th St,Brooklyn,NY,11203,40.65321,-73.926346,,$950000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/229-E-54th-St-Brooklyn-NY-11203/30653023_zpid/
340 E 26th St,Brooklyn,NY,11226,40.64195,-73.9528,4.0,$885000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/340-E-26th-St-Brooklyn-NY-11226/30668618_zpid/
1225 Newkirk Ave,Brooklyn,NY,11230,40.6348,-73.96526,5.0,$975000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1225-Newkirk-Ave-Brooklyn-NY-11230/30668916_zpid/
580 Marlborough Rd,Brooklyn,NY,11226,40.635914,-73.96374,,$1805000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/580-Marlborough-Rd-Brooklyn-NY-11226/30668963_zpid/
322 E 9th St,Brooklyn,NY,11218,40.640686,-73.97044,6.0,$999000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/322-E-9th-St-Brooklyn-NY-11218/30674668_zpid/
2161 64th St,Brooklyn,NY,11204,40.615032,-73.98151,6.0,$1588000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2161-64th-St-Brooklyn-NY-11204/30681431_zpid/
1345 74th St,Brooklyn,NY,11228,40.62036,-74.00544,6.0,$1270000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1345-74th-St-Brooklyn-NY-11228/30704903_zpid/
716 Avenue I,Brooklyn,NY,11230,40.626534,-73.96897,,$4485000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/716-Avenue-I-Brooklyn-NY-11230/30716194_zpid/
1379 Ocean Pkwy,Brooklyn,NY,11230,40.61516,-73.968124,,$2400000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1379-Ocean-Pkwy-Brooklyn-NY-11230/30718107_zpid/
1864 E 8th St,Brooklyn,NY,11223,40.6035,-73.96438,,$2800000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1864-E-8th-St-Brooklyn-NY-11223/30723522_zpid/
2405 84th St,Brooklyn,NY,11214,40.600445,-73.98778,,$1690000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2405-84th-St-Brooklyn-NY-11214/30729525_zpid/
2883 W 23rd St,Brooklyn,NY,11224,40.576504,-73.98984,3.0,$337500.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2883-W-23rd-St-Brooklyn-NY-11224/30733366_zpid/
4314 Manhattan Ave,Brooklyn,NY,11224,40.57883,-74.00934,,$925000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/4314-Manhattan-Ave-Brooklyn-NY-11224/30733686_zpid/
2050 Ocean Pkwy,Brooklyn,NY,11223,40.5988,-73.96628,2.0,$100.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2050-Ocean-Pkwy-Brooklyn-NY-11223/30736260_zpid/
2155 E 28th St,Brooklyn,NY,11229,40.59888,-73.94326,2.0,$795000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2155-E-28th-St-Brooklyn-NY-11229/30745094_zpid/
2826 Brigham St,Brooklyn,NY,11235,40.585117,-73.93252,,$1285000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2826-Brigham-St-Brooklyn-NY-11235/30792578_zpid/
96 Gotham Ave,Brooklyn,NY,11229,40.591038,-73.92504,5.0,$645000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/96-Gotham-Ave-Brooklyn-NY-11229/30794302_zpid/
421 Hudson St APT 501,New York,NY,10014,40.72988,-74.00732,1.0,$2200000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/421-Hudson-St-APT-501-New-York-NY-10014/31499619_zpid/
295 W 11th St #2,New York,NY,10014,40.73609,-74.005615,,$800000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/295-W-11th-St-2-New-York-NY-10014/31500911_zpid/
450 W 44th St,New York,NY,10036,40.760372,-73.993805,5.0,$3300000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/450-W-44th-St-New-York-NY-10036/31516250_zpid/
25 Central Park W APT 5G,New York,NY,10023,40.770367,-73.98058,1.0,$1150000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/25-Central-Park-W-APT-5G-New-York-NY-10023/31517490_zpid/
45 W 67th St APT 22F,New York,NY,10023,40.774246,-73.98059,1.0,$1335000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/45-W-67th-St-APT-22F-New-York-NY-10023/31518715_zpid/
155 W 70th St APT 16H,New York,NY,10023,40.77718,-73.98148,0.0,$855000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/155-W-70th-St-APT-16H-New-York-NY-10023/31521541_zpid/
797 5th Ave,New York,NY,10065,40.765087,-73.97168,,$2087118.0,Sold 02/14/2023,https://www.zillow.com/homedetails/797-5th-Ave-New-York-NY-10065/31533222_zpid/
460 E 79th St APT 9C,New York,NY,10075,40.771233,-73.95093,,$86583.0,Sold 02/14/2023,https://www.zillow.com/homedetails/460-E-79th-St-APT-9C-New-York-NY-10075/31539503_zpid/
3742 62nd St,Flushing,NY,11377,40.74809,-73.90135,,$435000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3742-62nd-St-Flushing-NY-11377/31956169_zpid/
35-38 72 Street,Flushing,NY,11372,40.74967,-73.89405,4.0,$1200000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3538-72nd-St-Flushing-NY-11372/31957630_zpid/
35-42 72 St,Jackson Heights,NY,11372,40.7496,-73.89404,5.0,$1310000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3542-72nd-St-Jackson-Heights-NY-11372/31957631_zpid/
11027 63rd Dr,Forest Hills,NY,11375,40.734783,-73.84677,,$10.0,Sold 02/14/2023,https://www.zillow.com/homedetails/11027-63rd-Dr-Forest-Hills-NY-11375/31978920_zpid/
4829 58th Pl,Flushing,NY,11377,40.737816,-73.90802,,$450000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/4829-58th-Pl-Flushing-NY-11377/31980592_zpid/
8301 Penelope Ave,Flushing,NY,11379,40.72114,-73.8715,3.0,$392816.0,Sold 02/14/2023,https://www.zillow.com/homedetails/8301-Penelope-Ave-Flushing-NY-11379/31996039_zpid/
8541 66th Rd,Flushing,NY,11374,40.71853,-73.86163,,$70000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/8541-66th-Rd-Flushing-NY-11374/32000814_zpid/
7252 Metropolitan Ave APT 3B,Flushing,NY,11379,40.709335,-73.89041,2.0,$470000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/7252-Metropolitan-Ave-APT-3B-Flushing-NY-11379/32014437_zpid/
6430 Cooper Ave,Glendale,NY,11385,40.698044,-73.890854,6.0,$1200000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/6430-Cooper-Ave-Glendale-NY-11385/32015845_zpid/
88-40 Union Tpke,Glendale,NY,11385,40.70505,-73.85864,4.0,$1145000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/88-40-Union-Tpke-Glendale-NY-11385/32019438_zpid/
14601 56th Rd,Flushing,NY,11355,40.74599,-73.8207,,$920000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/14601-56th-Rd-Flushing-NY-11355/32041601_zpid/
17521 Peck Ave,Flushing,NY,11365,40.74604,-73.793655,,$600000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/17521-Peck-Ave-Flushing-NY-11365/32050939_zpid/
21421 35th Ave,Flushing,NY,11361,40.769634,-73.771736,,$1360000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/21421-35th-Ave-Flushing-NY-11361/32060515_zpid/
17602 Kildare Rd,Jamaica,NY,11432,40.721184,-73.789795,1.0,$10.0,Sold 02/14/2023,https://www.zillow.com/homedetails/17602-Kildare-Rd-Jamaica-NY-11432/32080368_zpid/
21404 85th Ave,Jamaica,NY,11427,40.730255,-73.75504,,$935000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/21404-85th-Ave-Jamaica-NY-11427/32089909_zpid/
4175 Glenwood St,Flushing,NY,11363,40.773495,-73.735725,,$1233000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/4175-Glenwood-St-Flushing-NY-11363/32094061_zpid/
9752 75th St APT B42,Jamaica,NY,11416,40.679756,-73.86275,1.0,$163254.0,Sold 02/14/2023,https://www.zillow.com/homedetails/9752-75th-St-APT-B42-Jamaica-NY-11416/32112136_zpid/
9530 120th St,Jamaica,NY,11419,40.69175,-73.826065,,$959950.0,Sold 02/14/2023,https://www.zillow.com/homedetails/9530-120th-St-Jamaica-NY-11419/32123147_zpid/
8821 Francis Lewis Blvd,Jamaica,NY,11427,40.720497,-73.75862,,$585000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/8821-Francis-Lewis-Blvd-Jamaica-NY-11427/32148017_zpid/
10440 210th St,Jamaica,NY,11429,40.71002,-73.748665,,$321945.0,Sold 02/14/2023,https://www.zillow.com/homedetails/10440-210th-St-Jamaica-NY-11429/32155531_zpid/
21711 114th Rd,Jamaica,NY,11411,40.701424,-73.73936,,$650000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/21711-114th-Rd-Jamaica-NY-11411/32163948_zpid/
21622 115th Ter,Jamaica,NY,11411,40.69985,-73.74131,,$424000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/21622-115th-Ter-Jamaica-NY-11411/32164872_zpid/
15546 79th St,Jamaica,NY,11414,40.66262,-73.854675,7.0,$1250000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/15546-79th-St-Jamaica-NY-11414/32169185_zpid/
10912 133rd St,Jamaica,NY,11420,40.685482,-73.810905,,$704000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/10912-133rd-St-Jamaica-NY-11420/32171683_zpid/
18319 145th Ave,Jamaica,NY,11413,40.665,-73.76201,,$721310.0,Sold 02/14/2023,https://www.zillow.com/homedetails/18319-145th-Ave-Jamaica-NY-11413/32207525_zpid/
23063 Edgewood Ave,Laurelton,NY,11413,40.662766,-73.746506,,$700000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/23063-Edgewood-Ave-Laurelton-NY-11413/32209446_zpid/
2926 Brookhaven Ave,Far Rockaway,NY,11691,40.597946,-73.76355,,$265000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2926-Brookhaven-Ave-Far-Rockaway-NY-11691/32223309_zpid/
128 Lincoln St,Staten Island,NY,10314,40.603737,-74.11618,4.0,$999999.0,Sold 02/14/2023,https://www.zillow.com/homedetails/128-Lincoln-St-Staten-Island-NY-10314/32288845_zpid/
16 Boyle St,Staten Island,NY,10306,40.580173,-74.1207,,$500000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/16-Boyle-St-Staten-Island-NY-10306/32295425_zpid/
669 College Ave,Staten Island,NY,10302,40.622684,-74.14314,3.0,$805000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/669-College-Ave-Staten-Island-NY-10302/32301518_zpid/
16 Boyle Pl,Staten Island,NY,10306,40.576668,-74.13173,3.0,$500000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/16-Boyle-Pl-Staten-Island-NY-10306/32311211_zpid/
27 Roosevelt St,Staten Island,NY,10304,40.606026,-74.09159,2.0,$585000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/27-Roosevelt-St-Staten-Island-NY-10304/32323749_zpid/
252 7th Ave APT 10X,New York,NY,10001,40.74526,-73.99522,3.0,$4875000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/252-7th-Ave-APT-10X-New-York-NY-10001/55501549_zpid/
2235 Fredrick Douglass Blvd,New York,NY,10027,40.807423,-73.95359,,$695000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2235-Fredrick-Douglass-Blvd-New-York-NY-10027/63874199_zpid/
555 W 23rd St APT S10H,New York,NY,10011,40.749207,-74.00602,1.0,$990000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/555-W-23rd-St-APT-S10H-New-York-NY-10011/69510244_zpid/
11 5th Ave #5G,Manhattan,NY,10003,40.732628,-73.99585,2.0,$3175000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/11-5th-Ave-5G-Manhattan-NY-10003/72513145_zpid/
155 W 20th St #5BC,Manhattan,NY,10011,40.741936,-73.99606,2.0,$1475000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/155-W-20th-St-5BC-Manhattan-NY-10011/72515802_zpid/
130 E 18th St APT 9U,Manhattan,NY,10003,40.736076,-73.98667,1.0,$885000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/130-E-18th-St-APT-9U-Manhattan-NY-10003/72516881_zpid/
870 W 181st St APT 2-A,Manhattan,NY,10033,40.85107,-73.941086,1.0,$310000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/870-W-181st-St-APT-2-A-Manhattan-NY-10033/72541161_zpid/
21-36 33rd Rd APT 9A,Queens,NY,11106,40.763046,-73.931725,1.0,$360000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/21-36-33rd-Rd-APT-9A-Queens-NY-11106/72648685_zpid/
31-85 Crescent St #104,Queens,NY,11106,40.763786,-73.92786,1.0,$460000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/31-85-Crescent-St-104-Queens-NY-11106/72648693_zpid/
83-19 116th St APT 5B,Queens,NY,11418,40.705917,-73.83595,2.0,$375000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/83-19-116th-St-APT-5B-Queens-NY-11418/72650305_zpid/
1170 Ocean Pkwy APT 7A,Brooklyn,NY,11230,40.6201,-73.9705,0.0,$129000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1170-Ocean-Pkwy-APT-7A-Brooklyn-NY-11230/79713438_zpid/
124 Beacon Ln #67,Bronx,NY,10473,40.806145,-73.852356,,$450000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/124-Beacon-Ln-67-Bronx-NY-10473/79716793_zpid/
145 Park Pl APT 7D,Brooklyn,NY,11217,40.678055,-73.97375,3.0,$1920000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/145-Park-Pl-APT-7D-Brooklyn-NY-11217/79718914_zpid/
117-01 Park Ln S APT D3A,Richmond Hill,NY,11418,40.70852,-73.836716,2.0,$427500.0,Sold 02/14/2023,https://www.zillow.com/homedetails/117-01-Park-Ln-S-APT-D3A-Richmond-Hill-NY-11418/79738110_zpid/
33-65 14th St #8C,Queens,NY,11106,40.763622,-73.935104,3.0,$419000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/33-65-14th-St-8C-Queens-NY-11106/79983287_zpid/
180 E End Ave APT 16G,Manhattan,NY,10128,40.77673,-73.94401,3.0,$1850000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/180-E-End-Ave-APT-16G-Manhattan-NY-10128/82584195_zpid/
100 Jay St APT 10C,Brooklyn,NY,11201,40.701817,-73.986916,2.0,$1430000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/100-Jay-St-APT-10C-Brooklyn-NY-11201/83042009_zpid/
100 Jay St APT 21E,Brooklyn,NY,11201,40.701817,-73.986916,1.0,$1035000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/100-Jay-St-APT-21E-Brooklyn-NY-11201/83045464_zpid/
140 E 63rd St APT 16B,New York,NY,10065,40.7644,-73.9662,2.0,$2995000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/140-E-63rd-St-APT-16B-New-York-NY-10065/83936391_zpid/
363 E 76th St APT 17D,Manhattan,NY,10021,40.77088,-73.9549,0.0,$475000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/363-E-76th-St-APT-17D-Manhattan-NY-10021/87617564_zpid/
658 Bergen St APT 1F,Brooklyn,NY,11238,40.67901,-73.9676,2.0,$1525000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/658-Bergen-St-APT-1F-Brooklyn-NY-11238/89071697_zpid/
200 W End Ave APT 11K,New York,NY,10023,40.777866,-73.985695,0.0,$900000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/200-W-End-Ave-APT-11K-New-York-NY-10023/89335516_zpid/
88 Greenwich St APT 916,New York,NY,10006,40.70779,-74.013885,1.0,$875000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/88-Greenwich-St-APT-916-New-York-NY-10006/89335799_zpid/
200 E 66th St APT C1603,New York,NY,10065,40.76544,-73.96324,4.0,$6700000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/200-E-66th-St-APT-C1603-New-York-NY-10065/97496389_zpid/
40 W 116th St APT A505,New York,NY,10026,40.80103,-73.94833,3.0,$1287000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/40-W-116th-St-APT-A505-New-York-NY-10026/97518126_zpid/
141-16 25th Rd APT 1A,Flushing,NY,11354,40.775772,-73.8271,1.0,$238000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/141-16-25th-Rd-APT-1A-Flushing-NY-11354/102754524_zpid/
6801 Shore Rd APT 2E,Brooklyn,NY,11220,40.639297,-74.0353,1.0,$360000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/6801-Shore-Rd-APT-2E-Brooklyn-NY-11220/110284253_zpid/
1133 Park Ave #9E,Manhattan,NY,10128,40.783073,-73.95461,,$2495000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1133-Park-Ave-9E-Manhattan-NY-10128/110544387_zpid/
16 Park Ave #15B,Manhattan,NY,10016,40.74773,-73.981285,1.0,$610000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/16-Park-Ave-15B-Manhattan-NY-10016/111374621_zpid/
22 N 6th St #24,Brooklyn,NY,11249,40.720062,-73.96353,2.0,$2275000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/22-N-6th-St-24-Brooklyn-NY-11249/112080328_zpid/
22 N 6th St APT 26C,Brooklyn,NY,11249,40.720062,-73.96353,2.0,$2275000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/22-N-6th-St-APT-26C-Brooklyn-NY-11249/112499889_zpid/
26910 Grand Central Pkwy APT 8W,Floral Park,NY,11005,40.75669,-73.72075,,$520000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/26910-Grand-Central-Pkwy-APT-8W-Floral-Park-NY-11005/114444406_zpid/
3060 Ocean Ave APT 1N,Brooklyn,NY,11235,40.58657,-73.94952,0.0,$190000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3060-Ocean-Ave-APT-1N-Brooklyn-NY-11235/119909489_zpid/
2942 W 5th St APT 7O,Brooklyn,NY,11224,40.576733,-73.972984,1.0,$329000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2942-W-5th-St-APT-7O-Brooklyn-NY-11224/119979963_zpid/
737 Park Ave APT 7A,New York,NY,10021,40.77043,-73.96375,3.0,$5200000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/737-Park-Ave-APT-7A-New-York-NY-10021/122191245_zpid/
120 E 75th St #2C,Manhattan,NY,10021,40.77245,-73.961555,3.0,$1865000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/120-E-75th-St-2C-Manhattan-NY-10021/122347155_zpid/
230 E 18th St APT 1A,Manhattan,NY,10003,40.735085,-73.983986,2.0,$1955000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/230-E-18th-St-APT-1A-Manhattan-NY-10003/122725940_zpid/
170-176 John St #3/4A,New York,NY,10038,40.70597,-74.004295,,$1300000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/170-176-John-St-3-4A-New-York-NY-10038/143074904_zpid/
3255 Randall Avenue UNIT 1A,Bronx,NY,10465,40.829655,-73.814926,1.0,$162000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3255-Randall-Ave-APT-1A-Bronx-NY-10465/215953676_zpid/
555 Kappock Street UNIT 15N,Bronx,NY,10463,40.878246,-73.91704,1.0,$209000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/555-Kappock-St-APT-15N-Bronx-NY-10463/215954045_zpid/
555 Kappock Street UNIT 9E,Bronx,NY,10463,40.878086,-73.91686,3.0,$540000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/555-Kappock-St-APT-9E-Bronx-NY-10463/215954181_zpid/
1119 Ocean Pkwy APT 3G,Brooklyn,NY,11230,40.6211,-73.96923,2.0,$355000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1119-Ocean-Pkwy-APT-3G-Brooklyn-NY-11230/216129656_zpid/
32 W 82nd St APT 3D,Manhattan,NY,10024,40.783127,-73.97282,,$1529800.0,Sold 02/14/2023,https://www.zillow.com/homedetails/32-W-82nd-St-APT-3D-Manhattan-NY-10024/219668852_zpid/
32 W 82nd St APT 5B,Manhattan,NY,10024,40.783127,-73.97282,,$1529800.0,Sold 02/14/2023,https://www.zillow.com/homedetails/32-W-82nd-St-APT-5B-Manhattan-NY-10024/219668860_zpid/
32 W 82nd St APT 6A,Manhattan,NY,10024,40.783127,-73.97282,,$1529800.0,Sold 02/14/2023,https://www.zillow.com/homedetails/32-W-82nd-St-APT-6A-Manhattan-NY-10024/219668863_zpid/
32 W 82nd St APT 7E,Manhattan,NY,10024,40.783127,-73.97282,,$1529800.0,Sold 02/14/2023,https://www.zillow.com/homedetails/32-W-82nd-St-APT-7E-Manhattan-NY-10024/219668869_zpid/
915 166th St APT 2D,Queens,NY,11357,40.792233,-73.79724,,$380000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/915-166th-St-APT-2D-Queens-NY-11357/219863013_zpid/
2 Charlton St APT 15H,New York,NY,10014,40.726665,-74.0039,1.0,$1200000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2-Charlton-St-APT-15H-New-York-NY-10014/244748975_zpid/
241 E 76th St APT 6E,Manhattan,NY,10021,40.77207,-73.957726,1.0,$498000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/241-E-76th-St-APT-6E-Manhattan-NY-10021/245084532_zpid/
483 12th St APT 4R,Brooklyn,NY,11215,40.663834,-73.97996,2.0,$995000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/483-12th-St-APT-4R-Brooklyn-NY-11215/245523417_zpid/
84-01 Main Street UNIT 121,Jamaica,NY,11435,40.712875,-73.81684,0.0,$146000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/84-01-Main-St-121-Jamaica-NY-11435/245528758_zpid/
30-69 Hobart St APT 5P,Queens,NY,11377,40.758022,-73.90723,,$300000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/30-69-Hobart-St-APT-5P-Queens-NY-11377/248947570_zpid/
